ts_code,trade_date,open,high,low,close,vol,amount,pct_chg,tr,atr,entry_high,exit_low,position,trade,trade_reason,stop_line,market_return,strategy_return,strategy_nav,buy_hold_nav,drawdown
600276.SH,2026-06-01,50.32,51.2,49.0,49.17,946652.92,4730298.019,-2.0323,2.200000000000003,1.870218204984548,58.87,47.62,0.0,0.0,,,-0.020322773460848653,0.0,0.9532623977734629,0.9232069095005645,-0.12885923269514976
600276.SH,2026-06-02,48.82,49.1,47.9,48.4,611443.12,2958267.989,-1.566,1.2700000000000031,1.8402072947353205,58.87,47.62,0.0,0.0,,,-0.015659955257270708,0.0,0.9532623977734629,0.9087495306045825,-0.12885923269514976
600276.SH,2026-06-03,48.1,48.18,47.2,47.2,815364.21,3874213.873,-2.4793,1.1999999999999957,1.8081969299985543,58.87,47.62,0.0,0.0,,,-0.024793388429751984,0.0,0.9532623977734629,0.8862185505069483,-0.12885923269514976
600276.SH,2026-06-04,47.0,47.88,46.51,46.63,639248.85,3002777.698,-1.2076,1.3700000000000045,1.7862870834986269,58.87,47.2,0.0,0.0,,,-0.012076271186440724,0.0,0.9532623977734629,0.875516334960572,-0.12885923269514976
600276.SH,2026-06-05,47.48,48.72,47.0,47.08,930263.96,4447209.359,0.965,2.0899999999999963,1.8014727293236952,58.87,46.51,0.0,0.0,,,0.009650439631138763,0.0,0.9532623977734629,0.8839654524971848,-0.12885923269514976
600276.SH,2026-06-08,46.6,47.72,45.55,45.94,684210.68,3166674.106,-2.4214,2.1700000000000017,1.8198990928575105,58.87,46.51,0.0,0.0,,,-0.024214103653355967,0.0,0.9532623977734629,0.8625610214044322,-0.12885923269514976
600276.SH,2026-06-09,46.34,46.6,45.26,46.38,621286.09,2856659.948,0.9578,1.3400000000000034,1.795904138214635,58.87,45.55,0.0,0.0,,,0.00957771005659569,0.0,0.9532623977734629,0.8708223807735649,-0.12885923269514976
600276.SH,2026-06-10,46.1,47.38,45.91,47.01,621575.53,2901932.496,1.3583,1.470000000000006,1.7796089313039034,57.26,45.26,0.0,0.0,,,0.013583441138421692,0.0,0.9532623977734629,0.8826511453248228,-0.12885923269514976
600276.SH,2026-06-11,46.7,47.2,46.22,46.98,473373.64,2211880.829,-0.0638,0.980000000000004,1.7396284847387085,56.74,45.26,0.0,0.0,,,-0.0006381620931716903,0.0,0.9532623977734629,0.8820878708223819,-0.12885923269514976
600276.SH,2026-06-12,47.2,48.95,46.56,48.49,1002990.2,4824609.044,3.2141,2.3900000000000006,1.772147060501773,55.66,45.26,0.0,0.0,,,0.03214133673903796,0.0,0.9532623977734629,0.9104393541119051,-0.12885923269514976
600276.SH,2026-06-15,48.44,48.8,47.62,47.88,669407.9,3219757.536,-1.258,1.1799999999999997,1.7425397074766844,53.8,45.26,0.0,0.0,,,-0.012579913384202945,0.0,0.9532623977734629,0.8989861058956077,-0.12885923269514976
600276.SH,2026-06-16,47.6,48.09,47.14,47.35,502934.59,2385274.213,-1.1069,0.9500000000000028,1.7029127221028502,52.91,45.26,0.0,0.0,,,-0.011069340016708451,0.0,0.9532623977734629,0.8890349230191525,-0.12885923269514976
600276.SH,2026-06-17,47.37,47.66,46.78,46.99,518238.62,2440284.436,-0.7603,0.8799999999999955,1.6617670859977074,52.79,45.26,0.0,0.0,,,-0.007602956705385466,0.0,0.9532623977734629,0.8822756289898622,-0.12885923269514976
600276.SH,2026-06-18,46.99,49.5,46.61,48.42,1185928.36,5748480.21,3.0432,2.8900000000000006,1.723178731697822,52.79,45.26,0.0,0.0,,,0.0304320068099595,0.0,0.9532623977734629,0.909125046939543,-0.12885923269514976
600276.SH,2026-06-22,48.2,49.41,47.3,49.36,946321.1,4576625.23,1.9413,2.1099999999999994,1.7425197951129308,51.58,45.26,0.0,0.0,,,0.019413465510119687,0.0,0.9532623977734629,0.9267743146826898,-0.12885923269514976
600276.SH,2026-06-23,49.18,50.92,48.8,48.98,1075827.14,5376611.879,-0.7699,2.1200000000000045,1.7613938053572844,51.3,45.26,0.0,0.0,,,-0.007698541329011377,0.0,0.9532623977734629,0.9196395043184389,-0.12885923269514976
600276.SH,2026-06-24,48.98,51.36,48.93,50.25,1358812.24,6874481.944,2.5929,2.4299999999999997,1.7948241150894202,51.3,45.26,0.0,0.0,,,0.02592895059207856,0.0,0.9532623977734629,0.9434847915884353,-0.12885923269514976
600276.SH,2026-06-25,49.86,50.8,48.66,50.04,1051386.05,5219089.446,-0.4179,2.1400000000000006,1.812082909334949,51.36,45.91,0.0,0.0,,,-0.004179104477611939,0.0,0.9532623977734629,0.9395418700713494,-0.12885923269514976
600276.SH,2026-06-26,50.46,50.73,48.62,48.67,749616.79,3706726.925,-2.7378,2.1099999999999994,1.8269787638682016,51.36,46.22,0.0,0.0,,,-0.027378097521982392,0.0,0.9532623977734629,0.9138190011265502,-0.12885923269514976
600276.SH,2026-06-29,49.01,53.31,48.43,52.93,1727561.67,8958581.324,8.7528,4.880000000000003,1.9796298256747915,51.36,46.56,0.0,0.0,,,0.08752825148962406,0.0,0.9532623977734629,0.993803980473152,-0.12885923269514976
600276.SH,2026-06-30,52.97,53.45,51.7,52.04,1146412.66,6000711.377,-1.6815,1.75,1.968148334391052,53.31,46.61,1.0,1.0,通道突破买入,49.010740348650415,-0.016814660872850995,-0.017957107796866146,0.9361445621379457,0.9770935035674065,-0.14450240135988757
600276.SH,2026-07-01,51.61,54.08,50.22,53.78,1569308.27,8235118.692,3.3436,3.8599999999999994,2.0627409176714995,53.45,46.61,1.0,0.0,,49.010740348650415,0.03343581860107614,0.03343581860107636,0.9674453219019742,1.0097634247089764,-0.1158981388381003
600276.SH,2026-07-02,53.8,55.45,53.09,53.49,1320238.17,7141714.076,-0.5392,2.3599999999999994,2.0776038717879244,54.08,46.61,1.0,0.0,,49.010740348650415,-0.00539233915953885,-0.00539233915953885,0.9622285286079695,1.0043184378520482,-0.1206655159250648
600276.SH,2026-07-03,54.55,55.15,53.28,54.45,1098670.98,5951497.72,1.7947,1.8699999999999974,2.067223678198528,55.45,46.61,1.0,0.0,,49.010740348650415,0.01794727986539546,0.01794727986539546,0.9794979133053644,1.0223432219301558,-0.10488385384407883
